"","Volume","Taxon name"
"Veronica scutellata","Volume 17","Veronica scutellata"
"Veronica wormskjoldii","Volume 17","Veronica wormskjoldii"
"Veronica wormskjoldii subsp. nutans","Volume 17","Veronica wormskjoldii subsp. nutans"
"Viola adunca","Volume 6","Viola adunca"
"Viola adunca var. adunca","Volume 6","Viola adunca var. adunca"
"Viola canadensis","Volume 6","Viola canadensis"
"Viola canadensis var. canadensis","Volume 6","Viola canadensis var. canadensis"
"Viola canadensis var. rugulosa","Volume 6","Viola canadensis var. rugulosa"
"Viola epipsila","Volume 6","Viola epipsila"
"Viola epipsila var. repens","Volume 6","Viola epipsila var. repens"
"Viola labradorica","Volume 6","Viola labradorica"
"Viola macloskeyi","Volume 6","Viola macloskeyi"
"Viola nephrophylla","Volume 6","Viola nephrophylla"
"Viola palustris","Volume 6","Viola palustris"
"Viola renifolia","Volume 6","Viola renifolia"
"Voitia hyperborea","Volume 28","Voitia hyperborea"
"Voitia nivalis","Volume 28","Voitia nivalis"
"Vulpia","Volume 24","Vulpia"
"Vulpia bromoides","Volume 24","Vulpia bromoides"
"Vulpia sciurea","Volume 24","Vulpia sciurea"
"Warnstorfia fluitans","Volume 28","Warnstorfia fluitans"
"Weissia controversa","Volume 27","Weissia controversa"
"Wilhelmsia physodes","Volume 5","Wilhelmsia physodes"
"Woodsia alpina","Volume 2","Woodsia alpina"
"Woodsia glabella","Volume 2","Woodsia glabella"
"Woodsia ilvensis","Volume 2","Woodsia ilvensis"
"Zannichellia palustris","Volume 22","Zannichellia palustris"
"Zigadenus elegans","Volume 26","Zigadenus elegans"
"×achnella","Volume 24","×achnella"
"×achnella caduca","Volume 24","×achnella caduca"
