"","Volume","Taxon name"
"Philonotis fontana var. fontana","Volume 28","Philonotis fontana var. fontana"
"Philonotis fontana var. pumila","Volume 28","Philonotis fontana var. pumila"
"Philonotis yezoana","Volume 28","Philonotis yezoana"
"Phippsia","Volume 24","Phippsia"
"Phippsia algida","Volume 24","Phippsia algida"
"Phleum","Volume 24","Phleum"
"Phleum alpinum","Volume 24","Phleum alpinum"
"Phleum phleoides","Volume 24","Phleum phleoides"
"Phleum pratense","Volume 24","Phleum pratense"
"Phragmites","Volume 25","Phragmites"
"Phragmites australis","Volume 25","Phragmites australis"
"Phryma leptostachya","Volume 17","Phryma leptostachya"
"Phryma leptostachya var. leptostachya","Volume 17","Phryma leptostachya var. leptostachya"
"Phyllodoce caerulea","Volume 8","Phyllodoce caerulea"
"Physcomitrella patens","Volume 27","Physcomitrella patens"
"Physcomitrium hookeri","Volume 27","Physcomitrium hookeri"
"Physcomitrium immersum","Volume 27","Physcomitrium immersum"
"Physcomitrium pyriforme","Volume 27","Physcomitrium pyriforme"
"Physocarpus intermedius","Volume 9","Physocarpus intermedius"
"Physocarpus opulifolius","Volume 9","Physocarpus opulifolius"
"Phytolacca americana","Volume 4","Phytolacca americana"
"Phytolacca americana var. americana","Volume 4","Phytolacca americana var. americana"
"Picea glauca","Volume 2","Picea glauca"
"Picea mariana","Volume 2","Picea mariana"
"Picea rubens","Volume 2","Picea rubens"
"Picris hieracioides","Volume 19","Picris hieracioides"
"Pilea fontana","Volume 3","Pilea fontana"
"Pilea pumila","Volume 3","Pilea pumila"
"Pinus banksiana","Volume 2","Pinus banksiana"
"Pinus resinosa","Volume 2","Pinus resinosa"
"Pinus rigida","Volume 2","Pinus rigida"
"Pinus strobus","Volume 2","Pinus strobus"
"Piperia unalascensis","Volume 26","Piperia unalascensis"
"Piptochaetium","Volume 24","Piptochaetium"
"Piptochaetium avenaceum","Volume 24","Piptochaetium avenaceum"
"Piptochaetium setosum","Volume 24","Piptochaetium setosum"
"Plagiomnium ciliare","Volume 28","Plagiomnium ciliare"
"Plagiomnium cuspidatum","Volume 28","Plagiomnium cuspidatum"
"Plagiomnium drummondii","Volume 28","Plagiomnium drummondii"
"Plagiomnium ellipticum","Volume 28","Plagiomnium ellipticum"
"Plagiomnium medium","Volume 28","Plagiomnium medium"
"Plagiomnium rostratum","Volume 28","Plagiomnium rostratum"
"Plagiopus oederianus","Volume 28","Plagiopus oederianus"
"Plagiothecium cavifolium","Volume 28","Plagiothecium cavifolium"
"Plagiothecium denticulatum","Volume 28","Plagiothecium denticulatum"
"Plagiothecium laetum","Volume 28","Plagiothecium laetum"
"Plagiothecium latebricola","Volume 28","Plagiothecium latebricola"
"Plantago aristata","Volume 17","Plantago aristata"
"Plantago cordata","Volume 17","Plantago cordata"
"Plantago indica","Volume 17","Plantago indica"
"Plantago lanceolata","Volume 17","Plantago lanceolata"
"Plantago major","Volume 17","Plantago major"
"Plantago maritima","Volume 17","Plantago maritima"
"Plantago media","Volume 17","Plantago media"
"Plantago rugelii","Volume 17","Plantago rugelii"
"Plantago virginica","Volume 17","Plantago virginica"
"Platanthera aquilonis","Volume 26","Platanthera aquilonis"
"Platanthera blephariglottis var. blephariglottis","Volume 26","Platanthera blephariglottis var. blephariglottis"
"Platanthera ciliaris","Volume 26","Platanthera ciliaris"
"Platanthera clavellata","Volume 26","Platanthera clavellata"
"Platanthera dilatata var. dilatata","Volume 26","Platanthera dilatata var. dilatata"
"Platanthera flava var. flava","Volume 26","Platanthera flava var. flava"
"Platanthera flava var. herbiola","Volume 26","Platanthera flava var. herbiola"
"Platanthera grandiflora","Volume 26","Platanthera grandiflora"
"Platanthera hookeri","Volume 26","Platanthera hookeri"
"Platanthera huronensis","Volume 26","Platanthera huronensis"
"Platanthera lacera","Volume 26","Platanthera lacera"
"Platanthera leucophaea","Volume 26","Platanthera leucophaea"
"Platanthera macrophylla","Volume 26","Platanthera macrophylla"
"Platanthera obtusata","Volume 26","Platanthera obtusata"
"Platanthera orbiculata","Volume 26","Platanthera orbiculata"
"Platanthera psycodes","Volume 26","Platanthera psycodes"
"Platanus occidentalis","Volume 3","Platanus occidentalis"
"Platydictya confervoides","Volume 28","Platydictya confervoides"
"Platydictya jungermannioides","Volume 28","Platydictya jungermannioides"
"Platydictya subtilis","Volume 28","Platydictya subtilis"
"Platygyrium repens","Volume 28","Platygyrium repens"
"Platylomella lescurii","Volume 28","Platylomella lescurii"
"Pleuridium subulatum","Volume 27","Pleuridium subulatum"
"Pleuropogon","Volume 24","Pleuropogon"
"Pleuropogon sabinei","Volume 24","Pleuropogon sabinei"
"Pleurozium schreberi","Volume 28","Pleurozium schreberi"
"Pluchea odorata","Volume 19","Pluchea odorata"
"Pluchea odorata var. succulenta","Volume 19","Pluchea odorata var. succulenta"
"Poa","Volume 24","Poa"
"Poa alpina","Volume 24","Poa alpina"
"Poa alpina subsp. alpina","Volume 24","Poa alpina subsp. alpina"
"Poa alpina subsp. vivipara","Volume 24","Poa alpina subsp. vivipara"
"Poa alsodes","Volume 24","Poa alsodes"
"Poa annua","Volume 24","Poa annua"
"Poa arctica","Volume 24","Poa arctica"
"Poa arctica subsp. aperta","Volume 24","Poa arctica subsp. aperta"
"Poa arctica subsp. arctica","Volume 24","Poa arctica subsp. arctica"
"Poa arctica subsp. caespitans","Volume 24","Poa arctica subsp. caespitans"
"Poa arctica subsp. grayana","Volume 24","Poa arctica subsp. grayana"
"Poa arctica subsp. lanata","Volume 24","Poa arctica subsp. lanata"
"Poa arida","Volume 24","Poa arida"
"Poa chaixii","Volume 24","Poa chaixii"
"Poa compressa","Volume 24","Poa compressa"
"Poa diaboli","Volume 24","Poa diaboli"
"Poa eminens","Volume 24","Poa eminens"
"Poa glauca","Volume 24","Poa glauca"
"Poa glauca subsp. glauca","Volume 24","Poa glauca subsp. glauca"
"Poa glauca subsp. rupicola","Volume 24","Poa glauca subsp. rupicola"
"Poa glauca var. pekulnejensis","Volume 24","Poa glauca var. pekulnejensis"
"Poa interior","Volume 24","Poa interior"
"Poa laxa","Volume 24","Poa laxa"
"Poa laxa subsp. banffiana","Volume 24","Poa laxa subsp. banffiana"
"Poa laxa subsp. fernaldiana","Volume 24","Poa laxa subsp. fernaldiana"
"Poa nemoralis","Volume 24","Poa nemoralis"
"Poa palustris","Volume 24","Poa palustris"
"Poa pratensis","Volume 24","Poa pratensis"
"Poa pratensis subsp. agassizensis","Volume 24","Poa pratensis subsp. agassizensis"
"Poa pratensis subsp. alpigena","Volume 24","Poa pratensis subsp. alpigena"
"Poa pratensis subsp. angustifolia","Volume 24","Poa pratensis subsp. angustifolia"
"Poa pratensis subsp. colpodea","Volume 24","Poa pratensis subsp. colpodea"
"Poa pratensis subsp. irrigata","Volume 24","Poa pratensis subsp. irrigata"
"Poa pratensis subsp. pratensis","Volume 24","Poa pratensis subsp. pratensis"
"Poa saltuensis","Volume 24","Poa saltuensis"
"Poa saltuensis subsp. languida","Volume 24","Poa saltuensis subsp. languida"
"Poa saltuensis subsp. saltuensis","Volume 24","Poa saltuensis subsp. saltuensis"
"Poa sect. Abbreviatae","Volume 24","Poa sect. Abbreviatae"
"Poa sect. Alpinae","Volume 24","Poa sect. Alpinae"
"Poa sect. Arctopoa","Volume 24","Poa sect. Arctopoa"
"Poa sect. Arenariae","Volume 24","Poa sect. Arenariae"
"Poa sect. Dioicopoa","Volume 24","Poa sect. Dioicopoa"
"Poa sect. Homalopoa","Volume 24","Poa sect. Homalopoa"
"Poa sect. Madropoa","Volume 24","Poa sect. Madropoa"
"Poa sect. Micrantherae","Volume 24","Poa sect. Micrantherae"
"Poa sect. Oreinos","Volume 24","Poa sect. Oreinos"
"Poa sect. Pandemos","Volume 24","Poa sect. Pandemos"
"Poa sect. Poa","Volume 24","Poa sect. Poa"
"Poa sect. Secundae","Volume 24","Poa sect. Secundae"
"Poa sect. Stenopoa","Volume 24","Poa sect. Stenopoa"
"Poa sect. Sylvestres","Volume 24","Poa sect. Sylvestres"
"Poa sect. Tichopoa","Volume 24","Poa sect. Tichopoa"
"Poa secunda","Volume 24","Poa secunda"
"Poa secunda subsp. juncifolia","Volume 24","Poa secunda subsp. juncifolia"
"Poa secunda subsp. secunda","Volume 24","Poa secunda subsp. secunda"
"Poa subg. Arctopoa","Volume 24","Poa subg. Arctopoa"
"Poa subg. Poa","Volume 24","Poa subg. Poa"
"Poa sublanata","Volume 24","Poa sublanata"
"Poa subsect. Epiles","Volume 24","Poa subsect. Epiles"
"Poa subsect. Halophytae","Volume 24","Poa subsect. Halophytae"
"Poa subsect. Madropoa","Volume 24","Poa subsect. Madropoa"
"Poa subsect. Poa","Volume 24","Poa subsect. Poa"
"Poa subsect. Secundae","Volume 24","Poa subsect. Secundae"
"Poa supina","Volume 24","Poa supina"
"Poa sylvestris","Volume 24","Poa sylvestris"
"Poa trivialis","Volume 24","Poa trivialis"
"Poa ×gaspensis","Volume 24","Poa ×gaspensis"
"Podophyllum peltatum","Volume 3","Podophyllum peltatum"
"Podostemum ceratophyllum","Volume 6","Podostemum ceratophyllum"
"Pogonatum pensilvanicum","Volume 27","Pogonatum pensilvanicum"
"Pogonatum urnigerum","Volume 27","Pogonatum urnigerum"
"Pogonia ophioglossoides","Volume 26","Pogonia ophioglossoides"
"Pohlia andalusica","Volume 28","Pohlia andalusica"
"Pohlia annotina","Volume 28","Pohlia annotina"
"Pohlia atropurpurea","Volume 28","Pohlia atropurpurea"
"Pohlia bulbifera","Volume 28","Pohlia bulbifera"
"Pohlia cruda","Volume 28","Pohlia cruda"
"Pohlia drummondii","Volume 28","Pohlia drummondii"
"Pohlia elongata","Volume 28","Pohlia elongata"
"Pohlia longicolla","Volume 28","Pohlia longicolla"
"Pohlia ludwigii","Volume 28","Pohlia ludwigii"
"Pohlia melanodon","Volume 28","Pohlia melanodon"
"Pohlia nutans","Volume 28","Pohlia nutans"
"Pohlia obtusifolia","Volume 28","Pohlia obtusifolia"
"Pohlia proligera","Volume 28","Pohlia proligera"
"Pohlia wahlenbergii","Volume 28","Pohlia wahlenbergii"
"Polanisia dodecandra","Volume 7","Polanisia dodecandra"
"Polanisia dodecandra subsp. dodecandra","Volume 7","Polanisia dodecandra subsp. dodecandra"
"Polanisia dodecandra subsp. trachysperma","Volume 7","Polanisia dodecandra subsp. trachysperma"
"Polycnemum majus","Volume 4","Polycnemum majus"
"Polygonatum biflorum","Volume 26","Polygonatum biflorum"
"Polygonatum pubescens","Volume 26","Polygonatum pubescens"
"Polygonella articulata","Volume 5","Polygonella articulata"
"Polygonum achoreum","Volume 5","Polygonum achoreum"
"Polygonum aviculare","Volume 5","Polygonum aviculare"
"Polygonum aviculare subsp. aviculare","Volume 5","Polygonum aviculare subsp. aviculare"
"Polygonum aviculare subsp. buxiforme","Volume 5","Polygonum aviculare subsp. buxiforme"
"Polygonum aviculare subsp. depressum","Volume 5","Polygonum aviculare subsp. depressum"
"Polygonum aviculare subsp. neglectum","Volume 5","Polygonum aviculare subsp. neglectum"
"Polygonum douglasii","Volume 5","Polygonum douglasii"
"Polygonum erectum","Volume 5","Polygonum erectum"
"Polygonum fowleri","Volume 5","Polygonum fowleri"
"Polygonum fowleri subsp. fowleri","Volume 5","Polygonum fowleri subsp. fowleri"
"Polygonum fowleri subsp. hudsonianum","Volume 5","Polygonum fowleri subsp. hudsonianum"
"Polygonum ramosissimum","Volume 5","Polygonum ramosissimum"
"Polygonum ramosissimum subsp. prolificum","Volume 5","Polygonum ramosissimum subsp. prolificum"
"Polygonum ramosissimum subsp. ramosissimum","Volume 5","Polygonum ramosissimum subsp. ramosissimum"
"Polygonum tenue","Volume 5","Polygonum tenue"
"Polymnia canadensis","Volume 21","Polymnia canadensis"
"Polypodium appalachianum","Volume 2","Polypodium appalachianum"
"Polypodium sibiricum","Volume 2","Polypodium sibiricum"
"Polypodium virginianum","Volume 2","Polypodium virginianum"
"Polypogon","Volume 24","Polypogon"
"Polypogon monspeliensis","Volume 24","Polypogon monspeliensis"
"Polystichum acrostichoides","Volume 2","Polystichum acrostichoides"
"Polystichum braunii","Volume 2","Polystichum braunii"
"Polystichum lonchitis","Volume 2","Polystichum lonchitis"
"Polytrichastrum alpinum var. alpinum","Volume 27","Polytrichastrum alpinum var. alpinum"
"Polytrichastrum formosum var. densifolium","Volume 27","Polytrichastrum formosum var. densifolium"
"Polytrichastrum formosum var. formosum","Volume 27","Polytrichastrum formosum var. formosum"
"Polytrichastrum longisetum","Volume 27","Polytrichastrum longisetum"
"Polytrichastrum ohioense","Volume 27","Polytrichastrum ohioense"
"Polytrichastrum pallidisetum","Volume 27","Polytrichastrum pallidisetum"
"Polytrichum commune var. commune","Volume 27","Polytrichum commune var. commune"
"Polytrichum commune var. perigoniale","Volume 27","Polytrichum commune var. perigoniale"
"Polytrichum juniperinum","Volume 27","Polytrichum juniperinum"
"Polytrichum piliferum","Volume 27","Polytrichum piliferum"
"Polytrichum strictum","Volume 27","Polytrichum strictum"
"Pontederia cordata","Volume 26","Pontederia cordata"
"Populus balsamifera","Volume 7","Populus balsamifera"
"Populus deltoides","Volume 7","Populus deltoides"
"Populus deltoides subsp. deltoides","Volume 7","Populus deltoides subsp. deltoides"
"Populus deltoides subsp. monilifera","Volume 7","Populus deltoides subsp. monilifera"
"Populus grandidentata","Volume 7","Populus grandidentata"
"Populus heterophylla","Volume 7","Populus heterophylla"
"Populus tremuloides","Volume 7","Populus tremuloides"
"Portulaca grandiflora","Volume 4","Portulaca grandiflora"
"Portulaca oleracea","Volume 4","Portulaca oleracea"
"Potamogeton alpinus","Volume 22","Potamogeton alpinus"
"Potamogeton amplifolius","Volume 22","Potamogeton amplifolius"
"Potamogeton bicupulatus","Volume 22","Potamogeton bicupulatus"
"Potamogeton confervoides","Volume 22","Potamogeton confervoides"
"Potamogeton crispus","Volume 22","Potamogeton crispus"
"Potamogeton epihydrus","Volume 22","Potamogeton epihydrus"
"Potamogeton foliosus","Volume 22","Potamogeton foliosus"
"Potamogeton foliosus subsp. foliosus","Volume 22","Potamogeton foliosus subsp. foliosus"
"Potamogeton friesii","Volume 22","Potamogeton friesii"
"Potamogeton gramineus","Volume 22","Potamogeton gramineus"
"Potamogeton hillii","Volume 22","Potamogeton hillii"
"Potamogeton illinoensis","Volume 22","Potamogeton illinoensis"
"Potamogeton natans","Volume 22","Potamogeton natans"
"Potamogeton nodosus","Volume 22","Potamogeton nodosus"
"Potamogeton oakesianus","Volume 22","Potamogeton oakesianus"
"Potamogeton obtusifolius","Volume 22","Potamogeton obtusifolius"
"Potamogeton ogdenii","Volume 22","Potamogeton ogdenii"
"Potamogeton perfoliatus","Volume 22","Potamogeton perfoliatus"
"Potamogeton praelongus","Volume 22","Potamogeton praelongus"
"Potamogeton pulcher","Volume 22","Potamogeton pulcher"
"Potamogeton pusillus","Volume 22","Potamogeton pusillus"
"Potamogeton pusillus subsp. pusillus","Volume 22","Potamogeton pusillus subsp. pusillus"
"Potamogeton pusillus subsp. tenuissimus","Volume 22","Potamogeton pusillus subsp. tenuissimus"
"Potamogeton richardsonii","Volume 22","Potamogeton richardsonii"
"Potamogeton robbinsii","Volume 22","Potamogeton robbinsii"
"Potamogeton spirillus","Volume 22","Potamogeton spirillus"
"Potamogeton strictifolius","Volume 22","Potamogeton strictifolius"
"Potamogeton subsibiricus","Volume 22","Potamogeton subsibiricus"
"Potamogeton vaseyi","Volume 22","Potamogeton vaseyi"
"Potamogeton zosteriformis","Volume 22","Potamogeton zosteriformis"
"Potentilla anserina","Volume 9","Potentilla anserina"
"Potentilla anserina subsp. anserina","Volume 9","Potentilla anserina subsp. anserina"
"Potentilla anserina subsp. groenlandica","Volume 9","Potentilla anserina subsp. groenlandica"
"Potentilla argentea","Volume 9","Potentilla argentea"
"Potentilla bimundorum","Volume 9","Potentilla bimundorum"
"Potentilla bipinnatifida","Volume 9","Potentilla bipinnatifida"
"Potentilla canadensis","Volume 9","Potentilla canadensis"
"Potentilla crantzii","Volume 9","Potentilla crantzii"
"Potentilla gracilis","Volume 9","Potentilla gracilis"
"Potentilla gracilis var. fastigiata","Volume 9","Potentilla gracilis var. fastigiata"
"Potentilla gracilis var. flabelliformis","Volume 9","Potentilla gracilis var. flabelliformis"
"Potentilla hippiana","Volume 9","Potentilla hippiana"
"Potentilla inclinata","Volume 9","Potentilla inclinata"
"Potentilla intermedia","Volume 9","Potentilla intermedia"
"Potentilla litoralis","Volume 9","Potentilla litoralis"
"Potentilla norvegica","Volume 9","Potentilla norvegica"
"Potentilla pensylvanica","Volume 9","Potentilla pensylvanica"
"Potentilla pulchella","Volume 9","Potentilla pulchella"
"Potentilla pulcherrima","Volume 9","Potentilla pulcherrima"
"Potentilla recta","Volume 9","Potentilla recta"
"Potentilla reptans","Volume 9","Potentilla reptans"
"Potentilla rivalis","Volume 9","Potentilla rivalis"
"Potentilla simplex","Volume 9","Potentilla simplex"
"Potentilla supina","Volume 9","Potentilla supina"
"Potentilla supina subsp. paradoxa","Volume 9","Potentilla supina subsp. paradoxa"
"Potentilla verna","Volume 9","Potentilla verna"
"Poteridium annuum","Volume 9","Poteridium annuum"
"Poterium sanguisorba","Volume 9","Poterium sanguisorba"
"Poterium sanguisorba var. polygamum","Volume 9","Poterium sanguisorba var. polygamum"
"Prenanthes alba","Volume 19","Prenanthes alba"
"Prenanthes altissima","Volume 19","Prenanthes altissima"
"Prenanthes racemosa","Volume 19","Prenanthes racemosa"
"Prenanthes trifoliolata","Volume 19","Prenanthes trifoliolata"
"Primula egaliksensis","Volume 8","Primula egaliksensis"
"Primula incana","Volume 8","Primula incana"
"Primula laurentiana","Volume 8","Primula laurentiana"
"Primula mistassinica","Volume 8","Primula mistassinica"
"Primula stricta","Volume 8","Primula stricta"
"Primula veris","Volume 8","Primula veris"
"Prosartes lanuginosa","Volume 26","Prosartes lanuginosa"
"Prosartes trachycarpa","Volume 26","Prosartes trachycarpa"
"Prunus americana","Volume 9","Prunus americana"
"Prunus avium","Volume 9","Prunus avium"
"Prunus cerasifera","Volume 9","Prunus cerasifera"
"Prunus cerasus","Volume 9","Prunus cerasus"
"Prunus domestica","Volume 9","Prunus domestica"
"Prunus glandulosa","Volume 9","Prunus glandulosa"
"Prunus mahaleb","Volume 9","Prunus mahaleb"
"Prunus nigra","Volume 9","Prunus nigra"
