"","Volume","Taxon name"
"Senecio integerrimus var. scribneri","Volume 20","Senecio integerrimus var. scribneri"
"Senecio viscosus","Volume 20","Senecio viscosus"
"Senecio vulgaris","Volume 20","Senecio vulgaris"
"Setaria","Volume 25","Setaria"
"Setaria adhaerans","Volume 25","Setaria adhaerans"
"Setaria chapmanii","Volume 25","Setaria chapmanii"
"Setaria pumila","Volume 25","Setaria pumila"
"Setaria pumila subsp. pallidefusca","Volume 25","Setaria pumila subsp. pallidefusca"
"Setaria pumila subsp. pumila","Volume 25","Setaria pumila subsp. pumila"
"Setaria subg. Paurochaetium","Volume 25","Setaria subg. Paurochaetium"
"Setaria subg. Ptychophyllum","Volume 25","Setaria subg. Ptychophyllum"
"Setaria subg. Reverchoniae","Volume 25","Setaria subg. Reverchoniae"
"Setaria subg. Setaria","Volume 25","Setaria subg. Setaria"
"Setaria viridis","Volume 25","Setaria viridis"
"Setaria viridis var. viridis","Volume 25","Setaria viridis var. viridis"
"Shinnersoseris rostrata","Volume 19","Shinnersoseris rostrata"
"Sibbaldiopsis tridentata","Volume 9","Sibbaldiopsis tridentata"
"Silene acaulis","Volume 5","Silene acaulis"
"Silene antirrhina","Volume 5","Silene antirrhina"
"Silene chalcedonica","Volume 5","Silene chalcedonica"
"Silene conoidea","Volume 5","Silene conoidea"
"Silene csereii","Volume 5","Silene csereii"
"Silene dichotoma subsp. dichotoma","Volume 5","Silene dichotoma subsp. dichotoma"
"Silene drummondii subsp. drummondii","Volume 5","Silene drummondii subsp. drummondii"
"Silene drummondii subsp. striata","Volume 5","Silene drummondii subsp. striata"
"Silene latifolia","Volume 5","Silene latifolia"
"Silene menziesii","Volume 5","Silene menziesii"
"Silene noctiflora","Volume 5","Silene noctiflora"
"Silene sibirica","Volume 5","Silene sibirica"
"Silene vulgaris","Volume 5","Silene vulgaris"
"Silybum marianum","Volume 19","Silybum marianum"
"Sinapis alba","Volume 7","Sinapis alba"
"Sinapis arvensis","Volume 7","Sinapis arvensis"
"Sisymbrium altissimum","Volume 7","Sisymbrium altissimum"
"Sisymbrium loeselii","Volume 7","Sisymbrium loeselii"
"Sisyrinchium montanum var. montanum","Volume 26","Sisyrinchium montanum var. montanum"
"Sisyrinchium mucronatum","Volume 26","Sisyrinchium mucronatum"
"Sisyrinchium septentrionale","Volume 26","Sisyrinchium septentrionale"
"Smilax lasioneura","Volume 26","Smilax lasioneura"
"Solidago altissima","Volume 20","Solidago altissima"
"Solidago altissima subsp. altissima","Volume 20","Solidago altissima subsp. altissima"
"Solidago altissima subsp. gilvocanescens","Volume 20","Solidago altissima subsp. gilvocanescens"
"Solidago gigantea","Volume 20","Solidago gigantea"
"Solidago hispida","Volume 20","Solidago hispida"
"Solidago lepida","Volume 20","Solidago lepida"
"Solidago lepida var. lepida","Volume 20","Solidago lepida var. lepida"
"Solidago lepida var. salebrosa","Volume 20","Solidago lepida var. salebrosa"
"Solidago missouriensis","Volume 20","Solidago missouriensis"
"Solidago mollis","Volume 20","Solidago mollis"
"Solidago multiradiata","Volume 20","Solidago multiradiata"
"Solidago nemoralis","Volume 20","Solidago nemoralis"
"Solidago nemoralis subsp. decemflora","Volume 20","Solidago nemoralis subsp. decemflora"
"Solidago ptarmicoides","Volume 20","Solidago ptarmicoides"
"Solidago rigida","Volume 20","Solidago rigida"
"Solidago rigida subsp. humilis","Volume 20","Solidago rigida subsp. humilis"
"Solidago simplex","Volume 20","Solidago simplex"
"Solidago simplex var. simplex","Volume 20","Solidago simplex var. simplex"
"Sonchus arvensis","Volume 19","Sonchus arvensis"
"Sonchus arvensis subsp. arvensis","Volume 19","Sonchus arvensis subsp. arvensis"
"Sonchus arvensis subsp. uliginosus","Volume 19","Sonchus arvensis subsp. uliginosus"
"Sonchus asper","Volume 19","Sonchus asper"
"Sonchus oleraceus","Volume 19","Sonchus oleraceus"
"Sorbaria sorbifolia","Volume 9","Sorbaria sorbifolia"
"Sorbus aucuparia","Volume 9","Sorbus aucuparia"
"Sorbus decora","Volume 9","Sorbus decora"
"Sorbus scopulina","Volume 9","Sorbus scopulina"
"Sorghastrum","Volume 25","Sorghastrum"
"Sorghastrum nutans","Volume 25","Sorghastrum nutans"
"Sparganium angustifolium","Volume 22","Sparganium angustifolium"
"Sparganium emersum","Volume 22","Sparganium emersum"
"Sparganium eurycarpum","Volume 22","Sparganium eurycarpum"
"Sparganium fluctuans","Volume 22","Sparganium fluctuans"
"Sparganium glomeratum","Volume 22","Sparganium glomeratum"
"Sparganium natans","Volume 22","Sparganium natans"
"Spartina","Volume 25","Spartina"
"Spartina gracilis","Volume 25","Spartina gracilis"
"Spartina pectinata","Volume 25","Spartina pectinata"
"Spergula arvensis","Volume 5","Spergula arvensis"
"Spergularia diandra","Volume 5","Spergularia diandra"
"Spergularia salina","Volume 5","Spergularia salina"
"Sphaeralcea coccinea","Volume 6","Sphaeralcea coccinea"
"Sphaeralcea coccinea var. coccinea","Volume 6","Sphaeralcea coccinea var. coccinea"
"Sphagnum angustifolium","Volume 27","Sphagnum angustifolium"
"Sphagnum capillifolium","Volume 27","Sphagnum capillifolium"
"Sphagnum centrale","Volume 27","Sphagnum centrale"
"Sphagnum compactum","Volume 27","Sphagnum compactum"
"Sphagnum fimbriatum subsp. fimbriatum","Volume 27","Sphagnum fimbriatum subsp. fimbriatum"
"Sphagnum fuscum","Volume 27","Sphagnum fuscum"
"Sphagnum girgensohnii","Volume 27","Sphagnum girgensohnii"
"Sphagnum jensenii","Volume 27","Sphagnum jensenii"
"Sphagnum magellanicum","Volume 27","Sphagnum magellanicum"
"Sphagnum majus subsp. norvegicum","Volume 27","Sphagnum majus subsp. norvegicum"
"Sphagnum obtusum","Volume 27","Sphagnum obtusum"
"Sphagnum riparium","Volume 27","Sphagnum riparium"
"Sphagnum russowii","Volume 27","Sphagnum russowii"
"Sphagnum squarrosum","Volume 27","Sphagnum squarrosum"
"Sphagnum teres","Volume 27","Sphagnum teres"
"Sphagnum warnstorfii","Volume 27","Sphagnum warnstorfii"
"Sphenopholis","Volume 24","Sphenopholis"
"Sphenopholis intermedia","Volume 24","Sphenopholis intermedia"
"Sphenopholis obtusata","Volume 24","Sphenopholis obtusata"
"Spiraea alba","Volume 9","Spiraea alba"
"Spiraea alba var. alba","Volume 9","Spiraea alba var. alba"
"Spiraea lucida","Volume 9","Spiraea lucida"
"Spiranthes lacera var. lacera","Volume 26","Spiranthes lacera var. lacera"
"Spiranthes romanzoffiana","Volume 26","Spiranthes romanzoffiana"
"Spirodela polyrrhiza","Volume 22","Spirodela polyrrhiza"
"Splachnum ampullaceum","Volume 28","Splachnum ampullaceum"
"Splachnum luteum","Volume 28","Splachnum luteum"
"Sporobolus","Volume 25","Sporobolus"
"Sporobolus coahuilensis","Volume 25","Sporobolus coahuilensis"
"Sporobolus cryptandrus","Volume 25","Sporobolus cryptandrus"
"Sporobolus heterolepis","Volume 25","Sporobolus heterolepis"
"Sporobolus jacquemontii","Volume 25","Sporobolus jacquemontii"
"Sporobolus neglectus","Volume 25","Sporobolus neglectus"
"Stellaria borealis","Volume 5","Stellaria borealis"
"Stellaria borealis subsp. borealis","Volume 5","Stellaria borealis subsp. borealis"
"Stellaria crassifolia","Volume 5","Stellaria crassifolia"
"Stellaria longifolia","Volume 5","Stellaria longifolia"
"Stellaria longipes","Volume 5","Stellaria longipes"
"Stellaria longipes subsp. arenicola","Volume 5","Stellaria longipes subsp. arenicola"
"Stellaria longipes subsp. longipes","Volume 5","Stellaria longipes subsp. longipes"
"Stellaria media","Volume 5","Stellaria media"
"Stenotus armerioides","Volume 20","Stenotus armerioides"
"Stenotus armerioides var. armerioides","Volume 20","Stenotus armerioides var. armerioides"
"Stephanomeria runcinata","Volume 19","Stephanomeria runcinata"
"Stephanomeria tenuifolia","Volume 19","Stephanomeria tenuifolia"
"Straminergon stramineum","Volume 28","Straminergon stramineum"
"Streptopus amplexifolius","Volume 26","Streptopus amplexifolius"
"Stuckenia filiformis","Volume 22","Stuckenia filiformis"
"Stuckenia filiformis subsp. alpina","Volume 22","Stuckenia filiformis subsp. alpina"
"Stuckenia filiformis subsp. occidentalis","Volume 22","Stuckenia filiformis subsp. occidentalis"
"Stuckenia pectinata","Volume 22","Stuckenia pectinata"
"Stuckenia vaginata","Volume 22","Stuckenia vaginata"
"Suaeda calceoliformis","Volume 4","Suaeda calceoliformis"
"Suaeda nigra","Volume 4","Suaeda nigra"
"Subularia aquatica","Volume 7","Subularia aquatica"
"Subularia aquatica subsp. americana","Volume 7","Subularia aquatica subsp. americana"
"Symphyotrichum ascendens","Volume 20","Symphyotrichum ascendens"
"Symphyotrichum boreale","Volume 20","Symphyotrichum boreale"
"Symphyotrichum bracteolatum","Volume 20","Symphyotrichum bracteolatum"
"Symphyotrichum ciliatum","Volume 20","Symphyotrichum ciliatum"
"Symphyotrichum ciliolatum","Volume 20","Symphyotrichum ciliolatum"
"Symphyotrichum ericoides","Volume 20","Symphyotrichum ericoides"
"Symphyotrichum ericoides var. pansum","Volume 20","Symphyotrichum ericoides var. pansum"
"Symphyotrichum falcatum","Volume 20","Symphyotrichum falcatum"
"Symphyotrichum falcatum var. commutatum","Volume 20","Symphyotrichum falcatum var. commutatum"
"Symphyotrichum falcatum var. falcatum","Volume 20","Symphyotrichum falcatum var. falcatum"
"Symphyotrichum firmum","Volume 20","Symphyotrichum firmum"
"Symphyotrichum laeve","Volume 20","Symphyotrichum laeve"
"Symphyotrichum laeve var. geyeri","Volume 20","Symphyotrichum laeve var. geyeri"
"Symphyotrichum lanceolatum","Volume 20","Symphyotrichum lanceolatum"
"Symphyotrichum lanceolatum var. hesperium","Volume 20","Symphyotrichum lanceolatum var. hesperium"
"Symphyotrichum lanceolatum var. lanceolatum","Volume 20","Symphyotrichum lanceolatum var. lanceolatum"
"Symphyotrichum puniceum","Volume 20","Symphyotrichum puniceum"
"Symphyotrichum puniceum var. puniceum","Volume 20","Symphyotrichum puniceum var. puniceum"
"Synthyris wyomingensis","Volume 17","Synthyris wyomingensis"
"Tanacetum balsamita","Volume 19","Tanacetum balsamita"
"Tanacetum bipinnatum","Volume 19","Tanacetum bipinnatum"
"Tanacetum vulgare","Volume 19","Tanacetum vulgare"
"Taraxacum ceratophorum","Volume 19","Taraxacum ceratophorum"
"Taraxacum erythrospermum","Volume 19","Taraxacum erythrospermum"
"Taraxacum officinale","Volume 19","Taraxacum officinale"
"Taxiphyllum deplanatum","Volume 28","Taxiphyllum deplanatum"
"Tephroseris palustris","Volume 20","Tephroseris palustris"
"Tetraneuris acaulis","Volume 21","Tetraneuris acaulis"
"Tetraneuris acaulis var. acaulis","Volume 21","Tetraneuris acaulis var. acaulis"
"Tetraphis pellucida var. pellucida","Volume 27","Tetraphis pellucida var. pellucida"
"Tetraplodon angustatus","Volume 28","Tetraplodon angustatus"
"Tetraplodon mnioides","Volume 28","Tetraplodon mnioides"
"Thalictrum dasycarpum","Volume 3","Thalictrum dasycarpum"
"Thalictrum occidentale","Volume 3","Thalictrum occidentale"
"Thalictrum sparsiflorum","Volume 3","Thalictrum sparsiflorum"
"Thalictrum venulosum","Volume 3","Thalictrum venulosum"
"Thinopyrum","Volume 24","Thinopyrum"
"Thinopyrum intermedium","Volume 24","Thinopyrum intermedium"
"Thinopyrum intermedium subsp. barbulatum","Volume 24","Thinopyrum intermedium subsp. barbulatum"
"Thinopyrum intermedium subsp. intermedium","Volume 24","Thinopyrum intermedium subsp. intermedium"
"Thinopyrum junceum","Volume 24","Thinopyrum junceum"
"Thinopyrum ponticum","Volume 24","Thinopyrum ponticum"
"Thlaspi arvense","Volume 7","Thlaspi arvense"
"Tilia americana","Volume 6","Tilia americana"
"Timmia austriaca","Volume 27","Timmia austriaca"
"Timmia megapolitana subsp. bavarica","Volume 27","Timmia megapolitana subsp. bavarica"
"Timmia megapolitana subsp. megapolitana","Volume 27","Timmia megapolitana subsp. megapolitana"
"Tofieldia pusilla","Volume 26","Tofieldia pusilla"
"Tomentypnum falcifolium","Volume 28","Tomentypnum falcifolium"
"Tomentypnum nitens","Volume 28","Tomentypnum nitens"
"Torreyochloa","Volume 24","Torreyochloa"
"Torreyochloa pallida","Volume 24","Torreyochloa pallida"
"Torreyochloa pallida var. fernaldii","Volume 24","Torreyochloa pallida var. fernaldii"
"Tortella tortuosa var. tortuosa","Volume 27","Tortella tortuosa var. tortuosa"
"Tortula acaulon","Volume 27","Tortula acaulon"
"Tortula cernua","Volume 27","Tortula cernua"
"Tortula mucronifolia","Volume 27","Tortula mucronifolia"
"Tortula nevadensis","Volume 27","Tortula nevadensis"
"Tortula protobryoides","Volume 27","Tortula protobryoides"
"Tortula truncata","Volume 27","Tortula truncata"
"Townsendia exscapa","Volume 20","Townsendia exscapa"
"Townsendia hookeri","Volume 20","Townsendia hookeri"
"Tragopogon dubius","Volume 19","Tragopogon dubius"
"Tragopogon pratensis","Volume 19","Tragopogon pratensis"
"Transberingia bursifolia","Volume 7","Transberingia bursifolia"
"Transberingia bursifolia subsp. virgata","Volume 7","Transberingia bursifolia subsp. virgata"
"Triadenum fraseri","Volume 6","Triadenum fraseri"
"Triantha glutinosa","Volume 26","Triantha glutinosa"
"Trichophorum alpinum","Volume 23","Trichophorum alpinum"
"Trichophorum cespitosum","Volume 23","Trichophorum cespitosum"
"Trichophorum clintonii","Volume 23","Trichophorum clintonii"
"Trichophorum pumilum","Volume 23","Trichophorum pumilum"
"Trientalis borealis","Volume 8","Trientalis borealis"
"Trientalis europaea","Volume 8","Trientalis europaea"
"Triglochin maritima","Volume 22","Triglochin maritima"
"Triglochin palustris","Volume 22","Triglochin palustris"
"Trillium cernuum","Volume 26","Trillium cernuum"
"Tripleurospermum inodorum","Volume 19","Tripleurospermum inodorum"
"Tripterocalyx micranthus","Volume 4","Tripterocalyx micranthus"
"Trisetum","Volume 24","Trisetum"
"Trisetum cernuum","Volume 24","Trisetum cernuum"
"Trisetum spicatum","Volume 24","Trisetum spicatum"
"Trisetum wolfii","Volume 24","Trisetum wolfii"
"Triticum","Volume 24","Triticum"
"Triticum aestivum","Volume 24","Triticum aestivum"
"Triticum boeoticum","Volume 24","Triticum boeoticum"
"Triticum carthlicum","Volume 24","Triticum carthlicum"
"Triticum dicoccoides","Volume 24","Triticum dicoccoides"
"Triticum dicoccum","Volume 24","Triticum dicoccum"
"Triticum durum","Volume 24","Triticum durum"
"Triticum monococcum","Volume 24","Triticum monococcum"
"Triticum polonicum","Volume 24","Triticum polonicum"
"Triticum timopheevii","Volume 24","Triticum timopheevii"
"Triticum turgidum","Volume 24","Triticum turgidum"
"Triticum urartu","Volume 24","Triticum urartu"
"Turritis glabra","Volume 7","Turritis glabra"
"Typha angustifolia","Volume 22","Typha angustifolia"
"Typha latifolia","Volume 22","Typha latifolia"
"Ulmus americana","Volume 3","Ulmus americana"
"Urtica dioica","Volume 3","Urtica dioica"
"Urtica dioica subsp. gracilis","Volume 3","Urtica dioica subsp. gracilis"
"Urtica urens","Volume 3","Urtica urens"
"Vaccaria hispanica","Volume 5","Vaccaria hispanica"
"Vaccinium cespitosum","Volume 8","Vaccinium cespitosum"
"Vaccinium myrtilloides","Volume 8","Vaccinium myrtilloides"
"Vaccinium oxycoccos","Volume 8","Vaccinium oxycoccos"
"Vaccinium uliginosum","Volume 8","Vaccinium uliginosum"
"Vaccinium vitis-idaea","Volume 8","Vaccinium vitis-idaea"
"Verbascum nigrum","Volume 17","Verbascum nigrum"
"Verbascum phlomoides","Volume 17","Verbascum phlomoides"
"Verbascum thapsus","Volume 17","Verbascum thapsus"
"Verbascum thapsus subsp. thapsus","Volume 17","Verbascum thapsus subsp. thapsus"
"Veronica americana","Volume 17","Veronica americana"
"Veronica catenata","Volume 17","Veronica catenata"
"Veronica longifolia","Volume 17","Veronica longifolia"
"Veronica peregrina","Volume 17","Veronica peregrina"
"Veronica persica","Volume 17","Veronica persica"
"Veronica scutellata","Volume 17","Veronica scutellata"
"Veronica serpyllifolia","Volume 17","Veronica serpyllifolia"
"Viola adunca","Volume 6","Viola adunca"
"Viola adunca var. adunca","Volume 6","Viola adunca var. adunca"
"Viola arvensis","Volume 6","Viola arvensis"
"Viola bicolor","Volume 6","Viola bicolor"
"Viola blanda","Volume 6","Viola blanda"
"Viola canadensis","Volume 6","Viola canadensis"
"Viola canadensis var. rugulosa","Volume 6","Viola canadensis var. rugulosa"
"Viola labradorica","Volume 6","Viola labradorica"
"Viola macloskeyi","Volume 6","Viola macloskeyi"
"Viola nephrophylla","Volume 6","Viola nephrophylla"
"Viola nuttallii","Volume 6","Viola nuttallii"
"Viola palustris","Volume 6","Viola palustris"
"Viola pedatifida","Volume 6","Viola pedatifida"
"Viola pubescens","Volume 6","Viola pubescens"
"Viola pubescens var. scabriuscula","Volume 6","Viola pubescens var. scabriuscula"
"Viola renifolia","Volume 6","Viola renifolia"
"Viola selkirkii","Volume 6","Viola selkirkii"
"Viola sororia","Volume 6","Viola sororia"
"Viola tricolor","Volume 6","Viola tricolor"
"Viola tricolor var. tricolor","Volume 6","Viola tricolor var. tricolor"
"Viola vallicola","Volume 6","Viola vallicola"
"Vitis riparia","Volume 12","Vitis riparia"
"Vulpia","Volume 24","Vulpia"
"Vulpia octoflora","Volume 24","Vulpia octoflora"
"Vulpia octoflora var. octoflora","Volume 24","Vulpia octoflora var. octoflora"
"Vulpia sciurea","Volume 24","Vulpia sciurea"
"Weissia controversa","Volume 27","Weissia controversa"
"Weissia muhlenbergiana","Volume 27","Weissia muhlenbergiana"
"Weissia phascopsis","Volume 27","Weissia phascopsis"
"Wolffia columbiana","Volume 22","Wolffia columbiana"
"Woodsia alpina","Volume 2","Woodsia alpina"
"Woodsia glabella","Volume 2","Woodsia glabella"
"Woodsia ilvensis","Volume 2","Woodsia ilvensis"
"Woodsia oregana","Volume 2","Woodsia oregana"
"Woodsia oregana subsp. cathcartiana","Volume 2","Woodsia oregana subsp. cathcartiana"
"Woodsia oregana subsp. oregana","Volume 2","Woodsia oregana subsp. oregana"
"Woodsia scopulina","Volume 2","Woodsia scopulina"
"Woodsia scopulina subsp. scopulina","Volume 2","Woodsia scopulina subsp. scopulina"
"Xanthisma grindelioides","Volume 20","Xanthisma grindelioides"
"Xanthisma grindelioides var. grindeloides","Volume 20","Xanthisma grindelioides var. grindeloides"
"Xanthisma spinulosum","Volume 20","Xanthisma spinulosum"
"Xanthisma spinulosum var. spinulosum","Volume 20","Xanthisma spinulosum var. spinulosum"
"Xanthium spinosum","Volume 21","Xanthium spinosum"
"Xanthium strumarium","Volume 21","Xanthium strumarium"
"Zannichellia palustris","Volume 22","Zannichellia palustris"
"Zigadenus elegans","Volume 26","Zigadenus elegans"
"Zigadenus venenosus var. gramineus","Volume 26","Zigadenus venenosus var. gramineus"
"Zizania","Volume 24","Zizania"
"Zizania palustris","Volume 24","Zizania palustris"
"Zizania palustris var. interior","Volume 24","Zizania palustris var. interior"
"×achnella","Volume 24","×achnella"
"×achnella caduca","Volume 24","×achnella caduca"
"×elyhordeum","Volume 24","×elyhordeum"
"×elyhordeum jordalii","Volume 24","×elyhordeum jordalii"
"×elyhordeum macounii","Volume 24","×elyhordeum macounii"
"×elyleymus","Volume 24","×elyleymus"
"×elyleymus hirtiflorus","Volume 24","×elyleymus hirtiflorus"
"×elyleymus hultenii","Volume 24","×elyleymus hultenii"
"×elyleymus jamesensis","Volume 24","×elyleymus jamesensis"
"×elyleymus mossii","Volume 24","×elyleymus mossii"
"×elyleymus ontariensis","Volume 24","×elyleymus ontariensis"
"×elyleymus turneri","Volume 24","×elyleymus turneri"
"×elyleymus uclueletensis","Volume 24","×elyleymus uclueletensis"
