"","Volume","Taxon name"
"Phyllodoce glanduliflora","Volume 8","Phyllodoce glanduliflora"
"Physaria arctica","Volume 7","Physaria arctica"
"Physaria arenosa","Volume 7","Physaria arenosa"
"Physaria arenosa subsp. arenosa","Volume 7","Physaria arenosa subsp. arenosa"
"Physaria didymocarpa","Volume 7","Physaria didymocarpa"
"Physaria didymocarpa subsp. didymocarpa","Volume 7","Physaria didymocarpa subsp. didymocarpa"
"Physaria spatulata","Volume 7","Physaria spatulata"
"Physcomitrium hookeri","Volume 27","Physcomitrium hookeri"
"Physcomitrium pyriforme","Volume 27","Physcomitrium pyriforme"
"Physocarpus malvaceus","Volume 9","Physocarpus malvaceus"
"Picea engelmannii","Volume 2","Picea engelmannii"
"Picea engelmannii var. engelmannii","Volume 2","Picea engelmannii var. engelmannii"
"Picea glauca","Volume 2","Picea glauca"
"Picea mariana","Volume 2","Picea mariana"
"Pinus albicaulis","Volume 2","Pinus albicaulis"
"Pinus banksiana","Volume 2","Pinus banksiana"
"Pinus contorta","Volume 2","Pinus contorta"
"Pinus contorta var. latifolia","Volume 2","Pinus contorta var. latifolia"
"Pinus flexilis","Volume 2","Pinus flexilis"
"Pinus monticola","Volume 2","Pinus monticola"
"Piperia unalascensis","Volume 26","Piperia unalascensis"
"Plagiobryum demissum","Volume 28","Plagiobryum demissum"
"Plagiobryum zieri","Volume 28","Plagiobryum zieri"
"Plagiomnium ciliare","Volume 28","Plagiomnium ciliare"
"Plagiomnium cuspidatum","Volume 28","Plagiomnium cuspidatum"
"Plagiomnium drummondii","Volume 28","Plagiomnium drummondii"
"Plagiomnium ellipticum","Volume 28","Plagiomnium ellipticum"
"Plagiomnium medium","Volume 28","Plagiomnium medium"
"Plagiomnium rostratum","Volume 28","Plagiomnium rostratum"
"Plagiopus oederianus","Volume 28","Plagiopus oederianus"
"Plagiothecium denticulatum","Volume 28","Plagiothecium denticulatum"
"Plagiothecium laetum","Volume 28","Plagiothecium laetum"
"Plantago canescens","Volume 17","Plantago canescens"
"Plantago elongata","Volume 17","Plantago elongata"
"Plantago eriopoda","Volume 17","Plantago eriopoda"
"Plantago major","Volume 17","Plantago major"
"Plantago maritima","Volume 17","Plantago maritima"
"Plantago patagonica","Volume 17","Plantago patagonica"
"Platanthera aquilonis","Volume 26","Platanthera aquilonis"
"Platanthera dilatata var. albiflora","Volume 26","Platanthera dilatata var. albiflora"
"Platanthera dilatata var. dilatata","Volume 26","Platanthera dilatata var. dilatata"
"Platanthera huronensis","Volume 26","Platanthera huronensis"
"Platanthera obtusata","Volume 26","Platanthera obtusata"
"Platanthera orbiculata","Volume 26","Platanthera orbiculata"
"Platanthera stricta","Volume 26","Platanthera stricta"
"Platydictya jungermannioides","Volume 28","Platydictya jungermannioides"
"Platygyrium repens","Volume 28","Platygyrium repens"
"Pleurozium schreberi","Volume 28","Pleurozium schreberi"
"Poa","Volume 24","Poa"
"Poa abbreviata","Volume 24","Poa abbreviata"
"Poa abbreviata subsp. abbreviata","Volume 24","Poa abbreviata subsp. abbreviata"
"Poa abbreviata subsp. marshii","Volume 24","Poa abbreviata subsp. marshii"
"Poa abbreviata subsp. pattersonii","Volume 24","Poa abbreviata subsp. pattersonii"
"Poa alpina","Volume 24","Poa alpina"
"Poa alpina subsp. alpina","Volume 24","Poa alpina subsp. alpina"
"Poa alpina subsp. vivipara","Volume 24","Poa alpina subsp. vivipara"
"Poa annua","Volume 24","Poa annua"
"Poa arctica","Volume 24","Poa arctica"
"Poa arctica subsp. aperta","Volume 24","Poa arctica subsp. aperta"
"Poa arctica subsp. arctica","Volume 24","Poa arctica subsp. arctica"
"Poa arctica subsp. caespitans","Volume 24","Poa arctica subsp. caespitans"
"Poa arctica subsp. grayana","Volume 24","Poa arctica subsp. grayana"
"Poa arctica subsp. lanata","Volume 24","Poa arctica subsp. lanata"
"Poa arida","Volume 24","Poa arida"
"Poa compressa","Volume 24","Poa compressa"
"Poa cusickii","Volume 24","Poa cusickii"
"Poa cusickii subsp. cusickii","Volume 24","Poa cusickii subsp. cusickii"
"Poa cusickii subsp. epilis","Volume 24","Poa cusickii subsp. epilis"
"Poa cusickii subsp. pallida","Volume 24","Poa cusickii subsp. pallida"
"Poa cusickii subsp. purpurascens","Volume 24","Poa cusickii subsp. purpurascens"
"Poa diaboli","Volume 24","Poa diaboli"
"Poa fendleriana","Volume 24","Poa fendleriana"
"Poa fendleriana subsp. albescens","Volume 24","Poa fendleriana subsp. albescens"
"Poa fendleriana subsp. fendleriana","Volume 24","Poa fendleriana subsp. fendleriana"
"Poa fendleriana subsp. longiligula","Volume 24","Poa fendleriana subsp. longiligula"
"Poa glauca","Volume 24","Poa glauca"
"Poa glauca subsp. glauca","Volume 24","Poa glauca subsp. glauca"
"Poa glauca subsp. rupicola","Volume 24","Poa glauca subsp. rupicola"
"Poa glauca var. pekulnejensis","Volume 24","Poa glauca var. pekulnejensis"
"Poa interior","Volume 24","Poa interior"
"Poa laxa","Volume 24","Poa laxa"
"Poa laxa subsp. banffiana","Volume 24","Poa laxa subsp. banffiana"
"Poa laxa subsp. fernaldiana","Volume 24","Poa laxa subsp. fernaldiana"
"Poa leptocoma","Volume 24","Poa leptocoma"
"Poa lettermanii","Volume 24","Poa lettermanii"
"Poa nemoralis","Volume 24","Poa nemoralis"
"Poa nervosa","Volume 24","Poa nervosa"
"Poa palustris","Volume 24","Poa palustris"
"Poa paucispicula","Volume 24","Poa paucispicula"
"Poa pratensis","Volume 24","Poa pratensis"
"Poa pratensis subsp. agassizensis","Volume 24","Poa pratensis subsp. agassizensis"
"Poa pratensis subsp. alpigena","Volume 24","Poa pratensis subsp. alpigena"
"Poa pratensis subsp. angustifolia","Volume 24","Poa pratensis subsp. angustifolia"
"Poa pratensis subsp. colpodea","Volume 24","Poa pratensis subsp. colpodea"
"Poa pratensis subsp. irrigata","Volume 24","Poa pratensis subsp. irrigata"
"Poa pratensis subsp. pratensis","Volume 24","Poa pratensis subsp. pratensis"
"Poa sect. Abbreviatae","Volume 24","Poa sect. Abbreviatae"
"Poa sect. Alpinae","Volume 24","Poa sect. Alpinae"
"Poa sect. Arctopoa","Volume 24","Poa sect. Arctopoa"
"Poa sect. Arenariae","Volume 24","Poa sect. Arenariae"
"Poa sect. Dioicopoa","Volume 24","Poa sect. Dioicopoa"
"Poa sect. Homalopoa","Volume 24","Poa sect. Homalopoa"
"Poa sect. Madropoa","Volume 24","Poa sect. Madropoa"
"Poa sect. Micrantherae","Volume 24","Poa sect. Micrantherae"
"Poa sect. Oreinos","Volume 24","Poa sect. Oreinos"
"Poa sect. Pandemos","Volume 24","Poa sect. Pandemos"
"Poa sect. Poa","Volume 24","Poa sect. Poa"
"Poa sect. Secundae","Volume 24","Poa sect. Secundae"
"Poa sect. Stenopoa","Volume 24","Poa sect. Stenopoa"
"Poa sect. Sylvestres","Volume 24","Poa sect. Sylvestres"
"Poa sect. Tichopoa","Volume 24","Poa sect. Tichopoa"
"Poa secunda","Volume 24","Poa secunda"
"Poa secunda subsp. juncifolia","Volume 24","Poa secunda subsp. juncifolia"
"Poa secunda subsp. secunda","Volume 24","Poa secunda subsp. secunda"
"Poa stenantha","Volume 24","Poa stenantha"
"Poa stenantha var. stenantha","Volume 24","Poa stenantha var. stenantha"
"Poa stenantha var. vivipara","Volume 24","Poa stenantha var. vivipara"
"Poa subg. Arctopoa","Volume 24","Poa subg. Arctopoa"
"Poa subg. Poa","Volume 24","Poa subg. Poa"
"Poa sublanata","Volume 24","Poa sublanata"
"Poa subsect. Epiles","Volume 24","Poa subsect. Epiles"
"Poa subsect. Halophytae","Volume 24","Poa subsect. Halophytae"
"Poa subsect. Madropoa","Volume 24","Poa subsect. Madropoa"
"Poa subsect. Poa","Volume 24","Poa subsect. Poa"
"Poa subsect. Secundae","Volume 24","Poa subsect. Secundae"
"Poa supina","Volume 24","Poa supina"
"Poa wheeleri","Volume 24","Poa wheeleri"
"Poa ×gaspensis","Volume 24","Poa ×gaspensis"
"Poa ×limosa","Volume 24","Poa ×limosa"
"Poa ×nematophylla","Volume 24","Poa ×nematophylla"
"Pogonatum dentatum","Volume 27","Pogonatum dentatum"
"Pogonatum urnigerum","Volume 27","Pogonatum urnigerum"
"Pohlia andalusica","Volume 28","Pohlia andalusica"
"Pohlia brevinervis","Volume 28","Pohlia brevinervis"
"Pohlia cruda","Volume 28","Pohlia cruda"
"Pohlia crudoides","Volume 28","Pohlia crudoides"
"Pohlia drummondii","Volume 28","Pohlia drummondii"
"Pohlia filum","Volume 28","Pohlia filum"
"Pohlia longicolla","Volume 28","Pohlia longicolla"
"Pohlia nutans","Volume 28","Pohlia nutans"
"Pohlia obtusifolia","Volume 28","Pohlia obtusifolia"
"Pohlia proligera","Volume 28","Pohlia proligera"
"Pohlia vexans","Volume 28","Pohlia vexans"
"Pohlia wahlenbergii","Volume 28","Pohlia wahlenbergii"
"Polanisia dodecandra","Volume 7","Polanisia dodecandra"
"Polanisia dodecandra subsp. trachysperma","Volume 7","Polanisia dodecandra subsp. trachysperma"
"Polygonum achoreum","Volume 5","Polygonum achoreum"
"Polygonum austiniae","Volume 5","Polygonum austiniae"
"Polygonum aviculare","Volume 5","Polygonum aviculare"
"Polygonum aviculare subsp. aviculare","Volume 5","Polygonum aviculare subsp. aviculare"
"Polygonum aviculare subsp. buxiforme","Volume 5","Polygonum aviculare subsp. buxiforme"
"Polygonum aviculare subsp. depressum","Volume 5","Polygonum aviculare subsp. depressum"
"Polygonum aviculare subsp. neglectum","Volume 5","Polygonum aviculare subsp. neglectum"
"Polygonum aviculare subsp. rurivagum","Volume 5","Polygonum aviculare subsp. rurivagum"
"Polygonum douglasii","Volume 5","Polygonum douglasii"
"Polygonum engelmannii","Volume 5","Polygonum engelmannii"
"Polygonum erectum","Volume 5","Polygonum erectum"
"Polygonum minimum","Volume 5","Polygonum minimum"
"Polygonum polygaloides","Volume 5","Polygonum polygaloides"
"Polygonum polygaloides subsp. confertiflorum","Volume 5","Polygonum polygaloides subsp. confertiflorum"
"Polygonum polygaloides subsp. polygaloides","Volume 5","Polygonum polygaloides subsp. polygaloides"
"Polygonum ramosissimum","Volume 5","Polygonum ramosissimum"
"Polygonum ramosissimum subsp. prolificum","Volume 5","Polygonum ramosissimum subsp. prolificum"
"Polygonum ramosissimum subsp. ramosissimum","Volume 5","Polygonum ramosissimum subsp. ramosissimum"
"Polygonum sawatchense","Volume 5","Polygonum sawatchense"
"Polygonum sawatchense subsp. sawatchense","Volume 5","Polygonum sawatchense subsp. sawatchense"
"Polypodium sibiricum","Volume 2","Polypodium sibiricum"
"Polypodium virginianum","Volume 2","Polypodium virginianum"
"Polypogon","Volume 24","Polypogon"
"Polypogon monspeliensis","Volume 24","Polypogon monspeliensis"
"Polystichum lonchitis","Volume 2","Polystichum lonchitis"
"Polytrichastrum alpinum var. septentrionale","Volume 27","Polytrichastrum alpinum var. septentrionale"
"Polytrichastrum longisetum","Volume 27","Polytrichastrum longisetum"
"Polytrichastrum sexangulare var. sexangulare","Volume 27","Polytrichastrum sexangulare var. sexangulare"
"Polytrichum commune var. commune","Volume 27","Polytrichum commune var. commune"
"Polytrichum juniperinum","Volume 27","Polytrichum juniperinum"
"Polytrichum piliferum","Volume 27","Polytrichum piliferum"
"Polytrichum strictum","Volume 27","Polytrichum strictum"
"Populus angustifolia","Volume 7","Populus angustifolia"
"Populus balsamifera","Volume 7","Populus balsamifera"
"Populus deltoides","Volume 7","Populus deltoides"
"Populus deltoides subsp. monilifera","Volume 7","Populus deltoides subsp. monilifera"
"Populus tremuloides","Volume 7","Populus tremuloides"
"Populus trichocarpa","Volume 7","Populus trichocarpa"
"Portulaca oleracea","Volume 4","Portulaca oleracea"
"Potamogeton alpinus","Volume 22","Potamogeton alpinus"
"Potamogeton crispus","Volume 22","Potamogeton crispus"
"Potamogeton foliosus","Volume 22","Potamogeton foliosus"
"Potamogeton foliosus subsp. foliosus","Volume 22","Potamogeton foliosus subsp. foliosus"
"Potamogeton friesii","Volume 22","Potamogeton friesii"
"Potamogeton gramineus","Volume 22","Potamogeton gramineus"
"Potamogeton natans","Volume 22","Potamogeton natans"
"Potamogeton nodosus","Volume 22","Potamogeton nodosus"
"Potamogeton obtusifolius","Volume 22","Potamogeton obtusifolius"
"Potamogeton praelongus","Volume 22","Potamogeton praelongus"
"Potamogeton pusillus","Volume 22","Potamogeton pusillus"
"Potamogeton pusillus subsp. pusillus","Volume 22","Potamogeton pusillus subsp. pusillus"
"Potamogeton pusillus subsp. tenuissimus","Volume 22","Potamogeton pusillus subsp. tenuissimus"
"Potamogeton richardsonii","Volume 22","Potamogeton richardsonii"
"Potamogeton robbinsii","Volume 22","Potamogeton robbinsii"
"Potamogeton strictifolius","Volume 22","Potamogeton strictifolius"
"Potamogeton zosteriformis","Volume 22","Potamogeton zosteriformis"
"Potentilla anserina","Volume 9","Potentilla anserina"
"Potentilla anserina subsp. anserina","Volume 9","Potentilla anserina subsp. anserina"
"Potentilla anserina subsp. yukonensis","Volume 9","Potentilla anserina subsp. yukonensis"
"Potentilla arenosa","Volume 9","Potentilla arenosa"
"Potentilla arenosa subsp. arenosa","Volume 9","Potentilla arenosa subsp. arenosa"
"Potentilla argentea","Volume 9","Potentilla argentea"
"Potentilla biennis","Volume 9","Potentilla biennis"
"Potentilla bimundorum","Volume 9","Potentilla bimundorum"
"Potentilla bipinnatifida","Volume 9","Potentilla bipinnatifida"
"Potentilla concinna","Volume 9","Potentilla concinna"
"Potentilla concinna var. concinna","Volume 9","Potentilla concinna var. concinna"
"Potentilla concinna var. divisa","Volume 9","Potentilla concinna var. divisa"
"Potentilla drummondii","Volume 9","Potentilla drummondii"
"Potentilla effusa","Volume 9","Potentilla effusa"
"Potentilla effusa var. effusa","Volume 9","Potentilla effusa var. effusa"
"Potentilla flabellifolia","Volume 9","Potentilla flabellifolia"
"Potentilla glaucophylla","Volume 9","Potentilla glaucophylla"
"Potentilla glaucophylla var. glaucophylla","Volume 9","Potentilla glaucophylla var. glaucophylla"
"Potentilla glaucophylla var. perdissecta","Volume 9","Potentilla glaucophylla var. perdissecta"
"Potentilla gracilis","Volume 9","Potentilla gracilis"
"Potentilla gracilis var. fastigiata","Volume 9","Potentilla gracilis var. fastigiata"
"Potentilla gracilis var. flabelliformis","Volume 9","Potentilla gracilis var. flabelliformis"
"Potentilla hippiana","Volume 9","Potentilla hippiana"
"Potentilla hookeriana","Volume 9","Potentilla hookeriana"
"Potentilla hyparctica","Volume 9","Potentilla hyparctica"
"Potentilla hyparctica subsp. elatior","Volume 9","Potentilla hyparctica subsp. elatior"
"Potentilla jepsonii","Volume 9","Potentilla jepsonii"
"Potentilla lasiodonta","Volume 9","Potentilla lasiodonta"
"Potentilla litoralis","Volume 9","Potentilla litoralis"
"Potentilla macounii","Volume 9","Potentilla macounii"
"Potentilla nivea","Volume 9","Potentilla nivea"
"Potentilla norvegica","Volume 9","Potentilla norvegica"
"Potentilla ovina","Volume 9","Potentilla ovina"
"Potentilla ovina var. ovina","Volume 9","Potentilla ovina var. ovina"
"Potentilla pensylvanica","Volume 9","Potentilla pensylvanica"
"Potentilla plattensis","Volume 9","Potentilla plattensis"
"Potentilla pulcherrima","Volume 9","Potentilla pulcherrima"
"Potentilla recta","Volume 9","Potentilla recta"
"Potentilla rivalis","Volume 9","Potentilla rivalis"
"Potentilla rubricaulis","Volume 9","Potentilla rubricaulis"
"Potentilla subgorodkovii","Volume 9","Potentilla subgorodkovii"
"Potentilla subjuga","Volume 9","Potentilla subjuga"
"Potentilla subvahliana","Volume 9","Potentilla subvahliana"
"Potentilla supina","Volume 9","Potentilla supina"
"Potentilla supina subsp. paradoxa","Volume 9","Potentilla supina subsp. paradoxa"
"Potentilla villosula","Volume 9","Potentilla villosula"
"Prenanthes alata","Volume 19","Prenanthes alata"
"Prenanthes racemosa","Volume 19","Prenanthes racemosa"
"Prenanthes sagittata","Volume 19","Prenanthes sagittata"
"Primula egaliksensis","Volume 8","Primula egaliksensis"
"Primula incana","Volume 8","Primula incana"
"Primula mistassinica","Volume 8","Primula mistassinica"
"Prosartes hookeri","Volume 26","Prosartes hookeri"
"Prosartes trachycarpa","Volume 26","Prosartes trachycarpa"
"Prunus pensylvanica","Volume 9","Prunus pensylvanica"
"Prunus virginiana","Volume 9","Prunus virginiana"
"Prunus virginiana var. demissa","Volume 9","Prunus virginiana var. demissa"
"Prunus virginiana var. virginiana","Volume 9","Prunus virginiana var. virginiana"
"Psathyrostachys","Volume 24","Psathyrostachys"
"Psathyrostachys juncea","Volume 24","Psathyrostachys juncea"
"Pseudobryum cinclidioides","Volume 28","Pseudobryum cinclidioides"
"Pseudocalliergon angustifolium","Volume 28","Pseudocalliergon angustifolium"
"Pseudocalliergon trifarium","Volume 28","Pseudocalliergon trifarium"
"Pseudocalliergon turgescens","Volume 28","Pseudocalliergon turgescens"
"Pseudocampylium radicale","Volume 28","Pseudocampylium radicale"
"Pseudognaphalium macounii","Volume 19","Pseudognaphalium macounii"
"Pseudognaphalium thermale","Volume 19","Pseudognaphalium thermale"
"Pseudoleskea incurvata var. incurvata","Volume 28","Pseudoleskea incurvata var. incurvata"
"Pseudoleskea incurvata var. tenuiretis","Volume 28","Pseudoleskea incurvata var. tenuiretis"
"Pseudoleskea patens","Volume 28","Pseudoleskea patens"
"Pseudoleskea radicosa var. compacta","Volume 28","Pseudoleskea radicosa var. compacta"
"Pseudoleskea radicosa var. denudata","Volume 28","Pseudoleskea radicosa var. denudata"
"Pseudoleskea radicosa var. radicosa","Volume 28","Pseudoleskea radicosa var. radicosa"
"Pseudoleskea stenophylla","Volume 28","Pseudoleskea stenophylla"
"Pseudoleskeella rupestris","Volume 28","Pseudoleskeella rupestris"
"Pseudoleskeella tectorum","Volume 28","Pseudoleskeella tectorum"
"Pseudoroegneria","Volume 24","Pseudoroegneria"
"Pseudoroegneria spicata","Volume 24","Pseudoroegneria spicata"
"Pseudotsuga menziesii","Volume 2","Pseudotsuga menziesii"
"Pseudotsuga menziesii var. glauca","Volume 2","Pseudotsuga menziesii var. glauca"
"Psilocarphus brevissimus","Volume 19","Psilocarphus brevissimus"
"Psilocarphus brevissimus var. brevissimus","Volume 19","Psilocarphus brevissimus var. brevissimus"
"Pteridium aquilinum","Volume 2","Pteridium aquilinum"
"Pteridium aquilinum var. latiusculum","Volume 2","Pteridium aquilinum var. latiusculum"
"Pteridium aquilinum var. pubescens","Volume 2","Pteridium aquilinum var. pubescens"
"Pterigynandrum filiforme","Volume 28","Pterigynandrum filiforme"
"Pterospora andromedea","Volume 8","Pterospora andromedea"
"Pterygoneurum ovatum","Volume 27","Pterygoneurum ovatum"
"Pterygoneurum subsessile var. subsessile","Volume 27","Pterygoneurum subsessile var. subsessile"
"Ptilium crista-castrensis","Volume 28","Ptilium crista-castrensis"
"Ptychostomum archangelicum","Volume 28","Ptychostomum archangelicum"
"Ptychostomum arcticum","Volume 28","Ptychostomum arcticum"
"Ptychostomum bimum","Volume 28","Ptychostomum bimum"
"Ptychostomum cernuum","Volume 28","Ptychostomum cernuum"
"Ptychostomum creberrimum","Volume 28","Ptychostomum creberrimum"
"Ptychostomum cryophilum","Volume 28","Ptychostomum cryophilum"
"Ptychostomum cyclophyllum","Volume 28","Ptychostomum cyclophyllum"
"Ptychostomum inclinatum","Volume 28","Ptychostomum inclinatum"
"Ptychostomum intermedium","Volume 28","Ptychostomum intermedium"
"Ptychostomum knowltonii","Volume 28","Ptychostomum knowltonii"
"Ptychostomum lonchocaulon","Volume 28","Ptychostomum lonchocaulon"
"Ptychostomum marratii","Volume 28","Ptychostomum marratii"
"Ptychostomum neodamense","Volume 28","Ptychostomum neodamense"
"Ptychostomum pallens","Volume 28","Ptychostomum pallens"
"Ptychostomum pallescens","Volume 28","Ptychostomum pallescens"
"Ptychostomum pendulum","Volume 28","Ptychostomum pendulum"
"Ptychostomum pseudotriquetrum","Volume 28","Ptychostomum pseudotriquetrum"
"Ptychostomum schleicheri","Volume 28","Ptychostomum schleicheri"
"Ptychostomum subneodamense","Volume 28","Ptychostomum subneodamense"
"Ptychostomum turbinatum","Volume 28","Ptychostomum turbinatum"
"Ptychostomum weigelii","Volume 28","Ptychostomum weigelii"
"Puccinellia","Volume 24","Puccinellia"
"Puccinellia angustata","Volume 24","Puccinellia angustata"
"Puccinellia distans","Volume 24","Puccinellia distans"
"Puccinellia nuttalliana","Volume 24","Puccinellia nuttalliana"
"Pylaisia intricata","Volume 28","Pylaisia intricata"
"Pylaisia polyantha","Volume 28","Pylaisia polyantha"
"Pyrola asarifolia","Volume 8","Pyrola asarifolia"
"Pyrola asarifolia subsp. asarifolia","Volume 8","Pyrola asarifolia subsp. asarifolia"
"Pyrola asarifolia subsp. bracteata","Volume 8","Pyrola asarifolia subsp. bracteata"
"Pyrola chlorantha","Volume 8","Pyrola chlorantha"
"Pyrola elliptica","Volume 8","Pyrola elliptica"
"Pyrola grandiflora","Volume 8","Pyrola grandiflora"
"Pyrola minor","Volume 8","Pyrola minor"
"Pyrola picta","Volume 8","Pyrola picta"
"Pyrrocoma lanceolata","Volume 20","Pyrrocoma lanceolata"
"Pyrrocoma lanceolata var. lanceolata","Volume 20","Pyrrocoma lanceolata var. lanceolata"
"Pyrrocoma uniflora","Volume 20","Pyrrocoma uniflora"
"Pyrrocoma uniflora var. uniflora","Volume 20","Pyrrocoma uniflora var. uniflora"
"Racomitrium lanuginosum","Volume 27","Racomitrium lanuginosum"
"Ranunculus abortivus","Volume 3","Ranunculus abortivus"
"Ranunculus acris","Volume 3","Ranunculus acris"
"Ranunculus aquatilis","Volume 3","Ranunculus aquatilis"
"Ranunculus aquatilis var. diffusus","Volume 3","Ranunculus aquatilis var. diffusus"
"Ranunculus cardiophyllus","Volume 3","Ranunculus cardiophyllus"
"Ranunculus eschscholtzii","Volume 3","Ranunculus eschscholtzii"
"Ranunculus eschscholtzii var. eschscholtzii","Volume 3","Ranunculus eschscholtzii var. eschscholtzii"
"Ranunculus eschscholtzii var. suksdorfii","Volume 3","Ranunculus eschscholtzii var. suksdorfii"
"Ranunculus flabellaris","Volume 3","Ranunculus flabellaris"
"Ranunculus flammula","Volume 3","Ranunculus flammula"
"Ranunculus flammula var. ovalis","Volume 3","Ranunculus flammula var. ovalis"
"Ranunculus flammula var. reptans","Volume 3","Ranunculus flammula var. reptans"
"Ranunculus gelidus","Volume 3","Ranunculus gelidus"
"Ranunculus glaberrimus","Volume 3","Ranunculus glaberrimus"
"Ranunculus glaberrimus var. ellipticus","Volume 3","Ranunculus glaberrimus var. ellipticus"
"Ranunculus gmelinii","Volume 3","Ranunculus gmelinii"
"Ranunculus hyperboreus","Volume 3","Ranunculus hyperboreus"
"Ranunculus inamoenus","Volume 3","Ranunculus inamoenus"
"Ranunculus inamoenus var. inamoenus","Volume 3","Ranunculus inamoenus var. inamoenus"
"Ranunculus lapponicus","Volume 3","Ranunculus lapponicus"
"Ranunculus macounii","Volume 3","Ranunculus macounii"
"Ranunculus nivalis","Volume 3","Ranunculus nivalis"
"Ranunculus occidentalis","Volume 3","Ranunculus occidentalis"
"Ranunculus occidentalis var. brevistylis","Volume 3","Ranunculus occidentalis var. brevistylis"
"Ranunculus pedatifidus","Volume 3","Ranunculus pedatifidus"
"Ranunculus pedatifidus var. affinis","Volume 3","Ranunculus pedatifidus var. affinis"
"Ranunculus pensylvanicus","Volume 3","Ranunculus pensylvanicus"
"Ranunculus pygmaeus","Volume 3","Ranunculus pygmaeus"
"Ranunculus repens","Volume 3","Ranunculus repens"
"Ranunculus rhomboideus","Volume 3","Ranunculus rhomboideus"
"Ranunculus sceleratus","Volume 3","Ranunculus sceleratus"
"Ranunculus sceleratus var. multifidus","Volume 3","Ranunculus sceleratus var. multifidus"
"Ranunculus sceleratus var. sceleratus","Volume 3","Ranunculus sceleratus var. sceleratus"
"Ranunculus uncinatus","Volume 3","Ranunculus uncinatus"
"Raphanus raphanistrum","Volume 7","Raphanus raphanistrum"
"Ratibida columnifera","Volume 21","Ratibida columnifera"
"Rhamnus alnifolia","Volume 12","Rhamnus alnifolia"
"Rhamnus cathartica","Volume 12","Rhamnus cathartica"
"Rheum rhabarbarum","Volume 5","Rheum rhabarbarum"
"Rhinanthus minor","Volume 17","Rhinanthus minor"
"Rhinanthus minor subsp. groenlandicus","Volume 17","Rhinanthus minor subsp. groenlandicus"
"Rhinanthus minor subsp. minor","Volume 17","Rhinanthus minor subsp. minor"
"Rhizomnium andrewsianum","Volume 28","Rhizomnium andrewsianum"
"Rhizomnium gracile","Volume 28","Rhizomnium gracile"
"Rhizomnium magnifolium","Volume 28","Rhizomnium magnifolium"
"Rhizomnium nudum","Volume 28","Rhizomnium nudum"
"Rhizomnium pseudopunctatum","Volume 28","Rhizomnium pseudopunctatum"
"Rhizomnium punctatum","Volume 28","Rhizomnium punctatum"
"Rhodiola integrifolia","Volume 8","Rhodiola integrifolia"
"Rhodiola integrifolia subsp. integrifolia","Volume 8","Rhodiola integrifolia subsp. integrifolia"
"Rhodobryum ontariense","Volume 28","Rhodobryum ontariense"
"Rhododendron albiflorum","Volume 8","Rhododendron albiflorum"
"Rhododendron columbianum","Volume 8","Rhododendron columbianum"
"Rhododendron groenlandicum","Volume 8","Rhododendron groenlandicum"
"Rhododendron lapponicum","Volume 8","Rhododendron lapponicum"
"Rhododendron tomentosum","Volume 8","Rhododendron tomentosum"
"Rhynchospora alba","Volume 23","Rhynchospora alba"
"Rhynchospora capillacea","Volume 23","Rhynchospora capillacea"
"Rhytidiadelphus subpinnatus","Volume 28","Rhytidiadelphus subpinnatus"
"Rhytidiadelphus triquetrus","Volume 28","Rhytidiadelphus triquetrus"
"Rhytidiopsis robusta","Volume 28","Rhytidiopsis robusta"
"Rhytidium rugosum","Volume 28","Rhytidium rugosum"
"Ribes americanum","Volume 8","Ribes americanum"
"Ribes aureum","Volume 8","Ribes aureum"
"Ribes aureum var. aureum","Volume 8","Ribes aureum var. aureum"
"Ribes cereum","Volume 8","Ribes cereum"
"Ribes cereum var. cereum","Volume 8","Ribes cereum var. cereum"
"Ribes glandulosum","Volume 8","Ribes glandulosum"
"Ribes hirtellum","Volume 8","Ribes hirtellum"
"Ribes hudsonianum","Volume 8","Ribes hudsonianum"
"Ribes inerme","Volume 8","Ribes inerme"
"Ribes inerme var. inerme","Volume 8","Ribes inerme var. inerme"
"Ribes lacustre","Volume 8","Ribes lacustre"
"Ribes laxiflorum","Volume 8","Ribes laxiflorum"
"Ribes oxyacanthoides","Volume 8","Ribes oxyacanthoides"
"Ribes oxyacanthoides var. oxyacanthoides","Volume 8","Ribes oxyacanthoides var. oxyacanthoides"
"Ribes triste","Volume 8","Ribes triste"
"Ribes viscosissimum","Volume 8","Ribes viscosissimum"
"Ribes watsonianum","Volume 8","Ribes watsonianum"
"Roellobryon roellii","Volume 28","Roellobryon roellii"
"Rorippa austriaca","Volume 7","Rorippa austriaca"
"Rorippa curvipes","Volume 7","Rorippa curvipes"
"Rorippa palustris","Volume 7","Rorippa palustris"
"Rorippa palustris subsp. hispida","Volume 7","Rorippa palustris subsp. hispida"
"Rorippa palustris subsp. palustris","Volume 7","Rorippa palustris subsp. palustris"
"Rorippa sinuata","Volume 7","Rorippa sinuata"
"Rorippa sylvestris","Volume 7","Rorippa sylvestris"
"Rorippa tenerrima","Volume 7","Rorippa tenerrima"
"Rosa acicularis","Volume 9","Rosa acicularis"
"Rosa acicularis subsp. sayi","Volume 9","Rosa acicularis subsp. sayi"
"Rosa arkansana","Volume 9","Rosa arkansana"
"Rosa woodsii","Volume 9","Rosa woodsii"
"Rosa woodsii subsp. woodsii","Volume 9","Rosa woodsii subsp. woodsii"
"Rosulabryum capillare","Volume 28","Rosulabryum capillare"
